Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
"Congo, Rep.",COG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391308077015834,0.368760666717623,0.344187324416231,0.292036713509937,0.23105451903022,0.279081301366784,0.315971235513748,0.322254871605253,0.364507936778129,0.377166894884476,0.376170382729616,0.34596842788545,0.211491333728744,0.240796557326316,0.246973742018424,0.272734336810303,0.271402201764837,0.245828011993956,0.238365427593278,0.235412821784714,0.23717678990518,0.225683704113095,0.184099101607553,0.18932497448815,0.184196273840051,0.250987184369903,0.28742865553113,0.249823486241851,0.294676274009219,0.326515077939565,0.351009216808074,,,
Colombia,COL,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297851857137925,0.292378448011464,0.286045570423011,0.282390227407042,0.265233859268077,0.257796969388694,0.244798076526164,0.254592345388612,0.251237370192348,0.222255622760627,0.222760678273857,0.216410447919504,0.200155553919804,0.1867179261298,0.172304289294376,0.163812614963218,0.148922774469044,0.139391321308216,0.133724718189911,0.136544976676959,0.132159941558504,0.131674593847307,0.126809777801647,0.131340895293741,0.128141663158563,0.1285172269945,0.125528106459443,0.109179246528786,0.106217119129324,0.0994070958703947,0.10277771539949,,,
Comoros,COM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100385096681244,0.107653854840397,0.0992403641895655,0.098129610234731,0.103644218878835,0.102033496654954,0.103592339795432,0.10367108377344,0.110704603444272,0.112564860884334,0.107497364169399,0.10753095411226,0.103380792104332,0.126444421857727,0.132495023043988,0.119866239046499,0.132622255846456,0.0832214927908622,0.0801573224662878,0.0949289779943801,0.108026705665163,0.0908379454579972,0.0880642289909212,0.0983133423757033,0.0833199372807374,0.0882502860317797,0.0956342632092039,0.113050307586739,0.115564680006421,0.120224877935574,0.119637845905229,,,
Cabo Verde,CPV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468778717798994,0.41310497210767,0.392167318052464,0.333516916502589,0.278417952778821,0.273787982936888,0.266248229592812,0.243700944667833,0.230933685902072,0.243946293114316,0.215928114183911,0.242158448316927,0.247716159389467,0.249304101911072,0.218690809705356,0.215256908761595,0.222156617478303,0.166562698836525,0.157892089793917,0.170967227049908,0.17566979962743,0.173588434893831,0.162773313994731,0.154445732933714,0.151773173330401,0.145024256194174,0.145333470008035,0.145137103646977,0.13900108949651,0.131663810450435,0.161943464537545,,,
Costa Rica,CRI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183211418864005,0.184783764167512,0.2241781777142,0.206072383925956,0.223957063951975,0.208841574073598,0.190451872540898,0.176209023897272,0.181479319568895,0.172360003520245,0.159453301188427,0.165175484318681,0.160181719645968,0.158097213410612,0.15111961802496,0.148752212173505,0.140515856751416,0.146591051364824,0.135750595585051,0.13033849972183,0.120659070001693,0.118401260742659,0.110914139108811,0.10931322289011,0.101653338479927,0.0909793698381381,0.0856980614543802,0.0811532073790871,0.0766217271585858,0.0692148081778243,0.0626908850849202,,,
Caribbean small states,CSS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.747299699439733,0.714175245101905,0.689496911644312,0.598626619809426,0.539444463947729,0.522174374037111,0.515209797340942,0.503463426530453,0.51404398084255,0.490643702648539,0.457680244975284,0.461568567543513,0.448935769863241,0.459412623247822,0.440076479064464,0.429690867148015,0.428008395426152,0.409404127949039,0.371121035729764,0.356719564669561,0.369862715767765,0.3710501774846,0.357210846330828,0.361609235542501,0.350404791634644,0.346387596082496,0.330944075669118,0.307695034421412,0.308320951302364,0.298439826528795,0.277675189387717,,,
Cuba,CUB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593095857406714,0.633710433407742,0.607446909445277,0.616796537733891,0.594325307396574,0.525522712078648,0.542277775336717,0.528632379716078,0.51890036418295,0.508897149564473,0.48235975066327,0.435884940551529,0.428832057040962,0.449174599465429,0.411849800845476,0.385325942976035,0.35494046568983,0.329292335155964,0.309895315908223,0.302249630082667,0.284157931454505,0.268590526112819,0.257384498524643,0.244888042046317,0.264833979760884,0.253216752179387,0.236287128498636,0.222941578879811,0.203399796240519,0.185142771570935,0.183258491630283,,,
Czechia,CZE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16468616115758,1.16317490745198,1.11920900529758,1.04582703717648,0.95108607401736,0.869934764731198,0.847919231726413,0.824888875252458,0.776752215181228,0.709640659989445,0.748923342131611,0.690547476919042,0.645873261723007,0.619400602301721,0.579935890617942,0.540258752278442,0.500348060425259,0.459650252706739,0.408663299977714,0.390581340446246,0.390941775470476,0.365373742223477,0.349019914397718,0.317595003535353,0.292197162370454,0.282982945750596,0.270038038595978,0.2517454033203,0.234898615741927,0.207092267063651,0.193896510632108,,,
Germany,DEU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617900212475583,0.555092523219574,0.509798074465648,0.499661811875104,0.471776068948266,0.45441653777284,0.458498280486525,0.432901010889529,0.416079209094677,0.386189102294317,0.371241618204486,0.362783592430887,0.346246850865922,0.33897939536144,0.317560517594894,0.306014774522333,0.289432707305373,0.262526262803705,0.254414034160904,0.243689725128694,0.242701311845695,0.218586465170518,0.217974469664337,0.21390079364405,0.193325418050269,0.19087138423914,0.179379776280521,0.166913539798663,0.154668225066365,0.138110271814232,0.128450832699836,,,
Djibouti,DJI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154149184539618,0.104335483374947,0.107062767756315,0.0906563435618071,0.0871125954087658,0.0835056906353304,0.0802287831889341,0.0781505625270973,,,
Dominica,DMA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207341473978478,0.197891927153412,0.189936603250386,0.191156664119942,0.196436113820629,0.223605762977771,0.178631690703435,0.224609964878088,0.218260942608828,0.236169287650151,0.276390534069655,0.300262247119061,0.230982969445413,0.245049751454175,0.27503559925836,0.272463206721206,0.264282871234531,0.255511615942492,0.23646335576194,0.235011922532336,0.242921225160033,0.210303547061994,0.236621869015653,0.237872840054981,0.232090811227798,0.228128254649167,0.21418040328743,0.204330517043791,0.19234841573646,0.188638339423819,0.208792366394975,,,
Denmark,DNK,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554178235183313,0.637741832306549,0.555674706911491,0.564955589821163,0.559415002201324,0.505447382561779,0.58722344973552,0.482878116161824,0.43607523923552,0.399929378766153,0.343685104906589,0.34380741759105,0.326855114891473,0.356513543903397,0.301808318479258,0.271252435976205,0.286396773989673,0.250690755468335,0.221053297916862,0.215183847410119,0.201734507855135,0.174237346127985,0.152544691486789,0.152307764135519,0.132504412238526,0.120915154534399,0.118703510528206,0.103982651634337,0.0994888349558518,0.0852500375311319,0.077117719300688,,,
Dominican Republic,DOM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300720493544636,0.301686234745481,0.310025396968219,0.279141517827365,0.311646960626638,0.307142821596779,0.305843078730459,0.314614611531416,0.334019606912095,0.332949818611614,0.326396940738428,0.316767421231817,0.328369686981628,0.29266448182871,0.256458532539431,0.245757664626484,0.237968602873678,0.218445228411258,0.207211192015185,0.194803848319808,0.186925080675769,0.179558059020367,0.18345745097404,0.169722463656864,0.156601953947063,0.155650825598746,0.146821482215913,0.133859272678853,0.131599894360023,0.125048559418639,0.117473367239364,,,
Algeria,DZA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353647633046594,0.365442441692764,0.353180719229662,0.380737713405066,0.383387684769155,0.375695233478652,0.352942319304555,0.335562591811386,0.31664152664332,0.314135845317543,0.305635197488586,0.285115080424399,0.27855814086089,0.272707682217836,0.258393893162141,0.24899107731418,0.251674170712857,0.243978331334369,0.245141679934397,0.249594377933975,0.242320056212122,0.244043890075488,0.27131709637784,0.279171466770022,0.291888863947181,0.327370922002212,0.328086103358065,0.32462734528083,0.326813153656807,0.329560058027132,0.324672528099596,,,
East Asia & Pacific (excluding high income),EAP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14236177452189,1.08684185724052,1.00796419646025,0.971019543763619,0.904111598705096,0.899899235146854,0.81787847404246,0.775845018499992,0.777283122436122,0.716599173368475,0.688847374464354,0.667141061785131,0.652006952824016,0.675327453924968,0.689565332969206,0.685896341772864,0.659547569684637,0.620782061199904,0.579483416235672,0.568703912265644,0.561663423711149,0.553613655691612,0.521060347522262,0.509184307481972,0.487978829531506,0.466183772726691,0.444666871092527,0.43013522959674,0.415378145289278,0.396240168355267,0.391818628792957,,,
Early-demographic dividend,EAR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435407139323327,0.421310444213344,0.405800585926785,0.400581955327963,0.398652884105024,0.393950450692479,0.383945716862635,0.379391648706626,0.387597376200824,0.385017427072542,0.373251934496729,0.366753066622876,0.364791942895838,0.35316908520424,0.339628830021988,0.323697584593363,0.310266455090342,0.301413353676061,0.294544594589771,0.294627801830306,0.286677630961791,0.276687190806498,0.272605471088424,0.264119874648645,0.266067183879848,0.261240407339901,0.252673531314891,0.246424015372903,0.237336078525674,0.226581920008067,0.216057943910221,,,
East Asia & Pacific,EAS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736557221051648,0.705799019028532,0.678630214239488,0.668471544806779,0.641659701783948,0.638922088908123,0.597796783815812,0.574762893941234,0.568364900336146,0.541710274610199,0.523408664288905,0.511207721724348,0.503253297752751,0.516253375604657,0.5213533756235,0.518881300988525,0.502392647292537,0.482300173294538,0.458395205963271,0.458708173268762,0.45602919048704,0.454388707669401,0.43423420063885,0.423820262617501,0.407477361797403,0.389710630854741,0.375681172801384,0.364981385197282,0.353744060482707,0.34002885412346,0.334878500557129,,,
Europe & Central Asia (excluding high income),ECA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49751102405831,1.4820181042349,1.50473132275426,1.42002820307118,1.39555899168394,1.34796518996698,1.28454148351173,1.16417219767219,1.27089498374523,1.22681417941168,1.12194107727627,1.05750756106923,1.00040276259092,0.941108199609809,0.841517803547236,0.750424297770172,0.652460766303338,0.596773603992638,0.527104986170068,0.501914837622714,0.489689098950328,0.465257595697038,0.430921833546587,0.389704236748952,0.367958416750902,0.364644564439559,0.359087595032811,0.344063864748176,0.329679426023311,0.318455480770178,0.309474027760275,,,
Europe & Central Asia,ECS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797506166310922,0.763041847092476,0.724212752418936,0.679552447395258,0.632010002762592,0.603314409231984,0.584621188945572,0.541003522220281,0.529282343852533,0.504393977709371,0.473449697410446,0.454215654719564,0.433549818492495,0.429631223970361,0.403781699012836,0.381897153120267,0.350015135375554,0.325391175668183,0.301096437584875,0.285353592532258,0.282967925239749,0.267022404815383,0.256090217239156,0.238797672894332,0.221723409107565,0.216511387907595,0.206953126726489,0.198049190944489,0.188329026984879,0.174409307954769,0.167825004237917,,,
Ecuador,ECU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312449320724211,0.295762296589806,0.303063248204249,0.29217178341263,0.304342467451363,0.324295846813526,0.359134020775269,0.351879971052862,0.330425174031961,0.302129577170718,0.298155558634651,0.308296731052642,0.290666242093882,0.283035424131705,0.270443896104631,0.268475870334095,0.266303166191312,0.258030698447646,0.246217175535782,0.264847379643664,0.272981795014897,0.246871384983061,0.232421476290856,0.226609355047643,0.223719333435594,0.23083147251866,0.218674867891728,0.197677777169412,0.199102533754154,0.192453409679732,0.178984752654486,,,
"Egypt, Arab Rep.",EGY,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421396511752284,0.410536434499089,0.390799399483031,0.378164841767309,0.337812011135174,0.337135668662826,0.332898281898673,0.332532997226792,0.325929074406922,0.318217630501552,0.287711619020588,0.300431738764085,0.295156141752911,0.288242252422682,0.292952228556247,0.305214724341674,0.291681866860229,0.284858609004407,0.270132855266091,0.266857818875772,0.25414628796671,0.251317539492997,0.224272383058029,0.215576217920133,0.222398803909552,0.212625435211551,0.222711880644688,0.218500705493181,0.197139730262876,0.168001539780896,0.154892544422203,,,
Euro area,EMU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495968068226057,0.469925453421137,0.440114995961873,0.423904363280292,0.405032898647325,0.394665451503346,0.390457616147559,0.370716507286528,0.358713477829865,0.34238899983871,0.323581930227787,0.31346771731801,0.300765865459424,0.300574117416831,0.289019678121621,0.277213990218142,0.253551284345999,0.235133265809884,0.220711738268864,0.208960564180735,0.2080677048247,0.192163367289162,0.187492866537101,0.177415866883058,0.163353223393569,0.161940178971485,0.152205096976305,0.145159893159357,0.135468351002172,0.1215758033711,0.113179475298256,,,
Eritrea,ERI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237363931191894,0.295837430774937,0.276815174260454,0.287409281729732,0.282237512755045,0.243426755002372,0.175383742224144,0.182904395705923,0.180902965555463,0.178019635479909,0.166791528135506,0.169467755474368,0.167074166500284,0.132410773099749,0.116453271687432,0.109038913543247,0.103157691276435,0.102742832512522,0.106800643854642,0.114060531228869,,,,,,,,,,,,
Spain,ESP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404088104046406,0.393842163057549,0.399163618405817,0.369756328841619,0.370417646215682,0.371796890636968,0.339739923805046,0.346467698017594,0.333548394329605,0.345332499509,0.334911577678201,0.31438464083493,0.309732383649967,0.301561941154804,0.299036012793608,0.290839881618837,0.250604675060743,0.241497950090792,0.212140262829765,0.193647863084961,0.185781535082301,0.184929525695949,0.182172109962138,0.161180078046238,0.155216272374512,0.158618339332821,0.143157626884299,0.14365521154924,0.135597001819648,0.119043038232439,0.112656397920373,,,
Estonia,EST,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77219618805733,1.79174310660141,1.59916490655373,1.40239685587355,1.32428655567746,1.1343473324373,1.0636557091822,0.919650984649566,0.926675820231081,0.845929267512141,0.74579781893581,0.617592857358686,0.664163632641101,0.57337479158222,0.51404187536301,0.642725333999769,0.567595182324958,0.49408363150052,0.520648108296303,0.462413824594755,0.374616150790239,0.386087656827715,0.376454839706643,0.326528321159782,0.194377620509477,0.135348619291286,,,
Ethiopia,ETH,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116392153996797,0.122413439464152,0.0852218238988174,0.0941454744723374,0.104056765823691,0.1093399898797,0.106478676772434,0.108136582177504,0.116891133736102,0.10787665200554,0.111356020495522,0.124423168742767,0.12535265945676,0.138034602662055,0.125709437243011,0.10318646291274,0.0966674338239581,0.0931786800932566,0.089776095951313,0.0825787840412452,0.0718190025348844,0.0738248581578973,0.076057627683947,0.083234787233859,0.0841179184355423,0.0780658804724983,0.0783307617997528,0.0738392952898504,0.0723754331502583,0.0682306629516406,0.0649023550372216,,,
European Union,EUU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572571831169024,0.540206895641563,0.505581099467361,0.487193260753774,0.46310382872874,0.448045929486613,0.445628178206202,0.419740414456773,0.399242770725929,0.377143972607666,0.354893880583844,0.343409275937671,0.327464574221132,0.327835104508674,0.31239517411109,0.298794339843148,0.274887655082443,0.254016252620191,0.236366006163158,0.223196951490377,0.221592493578168,0.205298809772789,0.198326196316679,0.187004220171411,0.172732226132621,0.170508606112589,0.160926436763863,0.154023761977035,0.143694871980697,0.128474502636177,0.119946560690116,,,
Fragile and conflict affected situations,FCS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869450747528664,0.817992855476051,0.762243112721751,0.725755396490171,0.701478706358965,0.698783948048158,0.656049598265136,0.617923352260597,0.546787477175121,0.513211255294862,0.488486052826355,0.471895933013979,0.453858842486234,0.469560260561949,0.395479479492786,0.366129339648248,0.333034550406017,0.301870420937193,0.290010202974389,0.271899212746444,0.275165819156238,0.266930303679637,0.258389650303865,0.245765239912883,0.233388070150751,0.21678175465033,0.21257011897012,0.199512402906522,0.195726965658702,0.184994076072954,0.16918499008888,,,
Finland,FIN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602988553924296,0.626216974660238,0.600369845043759,0.603716384710879,0.637324997309061,0.560645530725832,0.607862272417543,0.541189852193454,0.471296353829042,0.44170878113319,0.397328157513815,0.423540724635617,0.426445981978772,0.473466068989582,0.414904047005505,0.329832050646378,0.369408970846805,0.325283118182304,0.266033993320979,0.267255017049525,0.299274481542231,0.25002556385014,0.223277365905281,0.222400266218842,0.202411614750335,0.183861644483762,0.185075100766374,0.16416432679396,0.162349678076089,0.143269957095865,0.125611486224048,,,
Fiji,FJI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233207706356716,0.234495442424815,0.227235931769765,0.213544522109196,0.198464233915786,0.19177473474493,0.193311083158198,0.188856398697972,0.179745946463489,0.167178934331904,0.17693218258937,0.210971442328802,0.169678499993666,0.194709620209489,0.229259603160198,0.1791745133118,0.191186800116973,0.176613004583336,0.131191214088272,0.117382948184124,0.165500523434342,0.147980271118369,0.129924379353369,0.129248156982716,0.123439622680038,0.117216429766951,0.108764340585396,0.112961372318514,0.110736848516476,0.109919036734712,0.0964575380883305,,,
France,FRA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346598971358915,0.354498449718193,0.330358609598995,0.307898170449314,0.290260538514087,0.28474404902251,0.288312680594698,0.269253212044691,0.271120695757588,0.25501360443198,0.2348057154658,0.223385155579183,0.210540386503584,0.214882958667747,0.207408238563361,0.197633486157976,0.179970901211535,0.166187417583447,0.15855265751955,0.153249555392626,0.14903891364484,0.136944723912914,0.136748125020538,0.129748968770998,0.114956258768284,0.114465982540101,0.109575259418235,0.106510309149319,0.0982115493441818,0.0883184177358796,0.0821374416588147,,,
Faroe Islands,FRO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.696147304211548,0.671926347024524,0.703386714318178,0.747305230103004,0.78383098957619,0.864040351699551,0.883154579127462,0.800063195103466,0.701332014579381,0.623298971881683,0.555638364410359,0.571016910475438,0.509745782909084,0.395380373565644,0.379459181903716,0.422498592577856,0.366825770839903,0.468620558284234,0.312990406263501,0.33697150752295,0.374089918008477,0.399283900528184,0.408447654907094,0.397227622130723,0.395695215321866,0.377146960509071,0.37027085956943,0.360494853325225,0.262763120860545,,,
Gabon,GAB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34866736798161,0.353302959670662,0.354514947041067,0.342204717273796,0.32031924751349,0.337438064260107,0.356292403711303,0.317487680642948,0.348346636139819,0.355863964992489,0.357724360512314,0.350739898447011,0.331185188294334,0.343291673879982,0.314215134789807,0.295122826239119,0.264353183015432,0.220658943465359,0.238935208426745,0.234181911134062,0.239089646672422,0.219283856820874,0.208496195271771,0.210832176297264,0.205901434591008,0.213614049237737,0.222545014762114,0.172485840207111,0.160026892088612,0.1558281722173,0.158920000055127,,,
United Kingdom,GBR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574155614959564,0.570472867536877,0.543077981407085,0.502297740296213,0.468164287046093,0.440228016433452,0.426717261594411,0.389412333606722,0.379342731419177,0.363380519445865,0.339645255505597,0.330658963233778,0.307320498973408,0.299973060333261,0.28225855108469,0.273471982943508,0.256350630209317,0.243373828673263,0.226749835552571,0.213444362074565,0.210218484768674,0.189069140942344,0.191593672959029,0.177012301250073,0.155827466745973,0.144594164122139,0.13161197472954,0.120451258558288,0.114933804984959,0.105010746802463,0.10030387848093,,,
Georgia,GEO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21822007861707,1.13750254525888,1.58848877387474,1.75969088613819,1.24783479351823,0.932711082225792,0.640964351117224,0.4944710112314,0.428826587004988,0.372508015681101,0.377501279665937,0.259512944218668,0.203836142771874,0.192081689906088,0.188905895212895,0.210242629601994,0.206519824213409,0.213772328852274,0.176122076312829,0.211115660707382,0.185788982947316,0.207667812196632,0.196314898692857,0.203391275467554,0.201002212952501,0.208710939928799,0.204748330403417,0.195551013546027,0.178795172654861,0.181490988001229,0.186777266936149,,,
Ghana,GHA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103442776843537,0.085232830825634,0.0944519398036008,0.0892851248215996,0.0914704742330607,0.0940187536119238,0.0965508228615318,0.0942636756891008,0.134330078665001,0.13575038711755,0.108881327280152,0.112626576675668,0.130003929946427,0.115940571443901,0.0992777588686354,0.0971296725220867,0.109079873427719,0.109877285753331,0.0934736120776346,0.103635656678554,0.105724818537273,0.0944939385176489,0.0982895265111787,0.098661531295372,0.0881753063413139,0.0987745145216414,0.102285694669865,0.101588980356216,0.103533789964164,0.102691345263831,0.108465061337332,,,
Gibraltar,GIB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178341279591293,0.17245520607683,0.168115014026234,0.160766055256464,0.156514243202658,0.151719998872015,0.151089226422209,0.148039687642542,0.149205559020344,0.149145588601097,0.148332907056094,0.146835057029122,0.142915723069067,0.144992275414439,0.143224149719296,0.139596585031473,0.138623358141565,0.131484803232593,0.12603787582862,0.133660723916323,0.148473911880482,0.144265450880833,0.129086451116728,0.109475062145169,0.110608034539731,0.121269524786133,0.11502053787766,0.113843540475034,0.117533678249455,0.132210653724026,0.124962986212217,,,
"Gambia, The",GMB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130864029756813,0.125041137399805,0.118259436037164,0.117294780959531,0.1146654274751,0.116540454195364,0.113504105805846,0.110914836121518,0.113180915830761,0.111319584630199,0.0971840295102813,0.11324469994103,0.110621522846896,0.101507019564882,0.0980795726591869,0.102000233576503,0.107864578711298,0.116705153926377,0.112694389233464,0.119018807125467,0.0994339937881125,0.109132189284551,0.108074684434434,0.103360880973164,0.123525500115824,0.135902490810517,0.133422814573302,0.131259140402556,0.118636772138845,0.111389427870763,0.110118563360996,,,
Guinea-Bissau,GNB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174247497607978,0.161488312725491,0.160232180443183,0.159862970093888,0.1503569403933,0.142137762227397,0.119664944996401,0.123124898648801,0.147967462224251,0.160515066219772,0.11422376925328,0.110206636174097,0.113588439596689,0.140685851028127,0.140365076693956,0.133134308662843,0.130572458357409,0.130618882059099,0.120779568593096,0.121810499718024,0.118197509488344,0.10824174175581,0.11309031843609,0.11001141376964,0.113008170997546,0.101597505957303,0.0979613918331078,0.0871117840666795,0.087056612800683,0.08377101196422,0.0856890395147631,,,
Equatorial Guinea,GNQ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25418292111022,0.259114784548561,2.33568449209791,2.22029449600155,2.00860036586977,1.78053699802171,1.15105411499469,0.623768602654328,0.605816428532924,0.766179662555188,0.379899177310256,0.331827929429595,0.240495564934928,0.227447761131591,0.31682823004351,0.267526728855317,0.239858500333129,0.229497761683838,0.175741685881916,0.179714226258078,0.19439227476269,0.179993407282183,0.151484799266574,0.160063761189537,0.157249427203448,0.195555890818555,0.234506740925465,0.188664662442816,0.185481913691915,0.185478312592784,0.170571384575541,,,
